DATE,WILL5000INDFC,NGDPNSAXDCUSQ,PPIACO,FEDFUNDS,M2SL,U4RATE,CIVPART,BOGZ1FL010000336Q,GFDEGDQ188S,CORESTICKM159SFRBATL,M2V,CPALTT01USM657N
1/1/1936,.,.,13.83333333,.,.,.,.,.,.,.,.,.
4/1/1936,.,.,13.63333333,.,.,.,.,.,.,.,.,.
7/1/1936,.,.,13.96666667,.,.,.,.,.,.,.,.,.
10/1/1936,.,.,14.23333333,.,.,.,.,.,.,.,.,.
1/1/1937,.,.,14.93333333,.,.,.,.,.,.,.,.,.
4/1/1937,.,.,15.1,.,.,.,.,.,.,.,.,.
7/1/1937,.,.,15.13333333,.,.,.,.,.,.,.,.,.
10/1/1937,.,.,14.4,.,.,.,.,.,.,.,.,.
1/1/1938,.,.,13.83333333,.,.,.,.,.,.,.,.,.
4/1/1938,.,.,13.5,.,.,.,.,.,.,.,.,.
7/1/1938,.,.,13.5,.,.,.,.,.,.,.,.,.
10/1/1938,.,.,13.36666667,.,.,.,.,.,.,.,.,.
1/1/1939,.,.,13.26666667,.,.,.,.,.,.,.,.,.
4/1/1939,.,.,13.06666667,.,.,.,.,.,.,.,.,.
7/1/1939,.,.,13.16666667,.,.,.,.,.,.,.,.,.
10/1/1939,.,.,13.66666667,.,.,.,.,.,.,.,.,.
1/1/1940,.,.,13.6,.,.,.,.,.,.,.,.,.
4/1/1940,.,.,13.46666667,.,.,.,.,.,.,.,.,.
7/1/1940,.,.,13.4,.,.,.,.,.,.,.,.,.
10/1/1940,.,.,13.7,.,.,.,.,.,.,.,.,.
1/1/1941,.,.,13.93333333,.,.,.,.,.,.,.,.,.
4/1/1941,.,.,14.66666667,.,.,.,.,.,.,.,.,.
7/1/1941,.,.,15.56666667,.,.,.,.,.,.,.,.,.
10/1/1941,.,.,16,.,.,.,.,.,.,.,.,.
1/1/1942,.,.,16.66666667,.,.,.,.,.,.,.,.,.
4/1/1942,.,.,17,.,.,.,.,.,.,.,.,.
7/1/1942,.,.,17.1,.,.,.,.,.,.,.,.,.
10/1/1942,.,.,17.3,.,.,.,.,.,.,.,.,.
1/1/1943,.,.,17.66666667,.,.,.,.,.,.,.,.,.
4/1/1943,.,.,17.9,.,.,.,.,.,.,.,.,.
7/1/1943,.,.,17.8,.,.,.,.,.,.,.,.,.
10/1/1943,.,.,17.76666667,.,.,.,.,.,.,.,.,.
1/1/1944,.,.,17.83333333,.,.,.,.,.,.,.,.,.
4/1/1944,.,.,17.93333333,.,.,.,.,.,.,.,.,.
7/1/1944,.,.,17.9,.,.,.,.,.,.,.,.,.
10/1/1944,.,.,17.96666667,.,.,.,.,.,.,.,.,.
1/1/1945,.,.,18.1,.,.,.,.,.,.,.,.,.
4/1/1945,.,.,18.26666667,.,.,.,.,.,.,.,.,.
7/1/1945,.,.,18.2,.,.,.,.,.,.,.,.,.
10/1/1945,.,.,18.33333333,.,.,.,.,.,.,.,.,.
1/1/1946,.,.,18.56666667,.,.,.,.,.,.,.,.,.
4/1/1946,.,.,19.16666667,.,.,.,.,.,.,.,.,.
7/1/1946,.,.,21.7,.,.,.,.,.,.,.,.,.
10/1/1946,.,.,23.83333333,.,.,.,.,16.44262144,.,.,.,.
1/1/1947,.,.,24.83333333,.,.,.,.,.,.,.,.,.
4/1/1947,.,.,25.03333333,.,.,.,.,.,.,.,.,.
7/1/1947,.,.,25.66666667,.,.,.,.,.,.,.,.,.
10/1/1947,.,.,26.76666667,.,.,.,.,18.61557013,.,.,.,.
1/1/1948,.,.,27.36666667,.,.,.,58.66666667,.,.,.,.,.
4/1/1948,.,.,27.53333333,.,.,.,58.83333333,.,.,.,.,.
7/1/1948,.,.,28.1,.,.,.,59.03333333,.,.,.,.,.
10/1/1948,.,.,27.73333333,.,.,.,58.83333333,20.07855225,.,.,.,.
1/1/1949,.,.,26.96666667,.,.,.,58.86666667,.,.,.,.,.
4/1/1949,.,.,26.26666667,.,.,.,58.8,.,.,.,.,.
7/1/1949,.,.,26.03333333,.,.,.,59.06666667,.,.,.,.,.
10/1/1949,.,.,25.96666667,.,.,.,59.4,23.14402948,.,.,.,.
1/1/1950,.,68032,26.03333333,.,.,.,58.86666667,.,.,.,.,.
4/1/1950,.,70872,26.36666667,.,.,.,59.23333333,.,.,.,.,.
7/1/1950,.,77178,27.86666667,.,.,.,59.26666667,.,.,.,.,.
10/1/1950,.,83746,29.1,.,.,.,59.3,25.61560089,.,.,.,.
1/1/1951,.,81603,30.76666667,.,.,.,59.33333333,.,.,.,.,.
4/1/1951,.,84645,30.66666667,.,.,.,59.16666667,.,.,.,.,.
7/1/1951,.,87586,30.16666667,.,.,.,59.23333333,.,.,.,.,.
10/1/1951,.,93076,30.1,.,.,.,59.4,24.6654752,.,.,.,.
1/1/1952,.,87610,29.86666667,.,.,.,59.3,23.96315926,.,.,.,.
4/1/1952,.,88913,29.56666667,.,.,.,59,25.04244788,.,.,.,.
7/1/1952,.,91270,29.66666667,.,.,.,58.93333333,25.41222352,.,.,.,.
10/1/1952,.,99548,29.3,.,.,.,59,25.70559751,.,.,.,.
1/1/1953,.,94008,29.13333333,.,.,.,59.53333333,25.82781116,.,.,.,.
4/1/1953,.,97392,29.03333333,.,.,.,58.86666667,26.7259732,.,.,.,.
7/1/1953,.,96695,29.36666667,.,.,.,58.66666667,27.41230817,.,.,.,.
10/1/1953,.,101121,29.16666667,.,.,.,58.46666667,28.66144344,.,.,.,.
1/1/1954,.,93581,29.33333333,.,.,.,59,28.67448994,.,.,.,.
4/1/1954,.,96090,29.33333333,.,.,.,58.86666667,29.6051507,.,.,.,.
7/1/1954,.,96905,29.26666667,1.03,.,.,58.76666667,30.11872244,.,.,.,.
10/1/1954,.,103980,29.1,0.986666667,.,.,58.5,30.7935547,.,.,.,.
1/1/1955,.,99833,29.23333333,1.343333333,.,.,58.5,30.57926667,.,.,.,.
4/1/1955,.,104406,29.23333333,1.5,.,.,58.86666667,31.65263847,.,.,.,.
7/1/1955,.,107058,29.43333333,1.94,.,.,59.56666667,32.25946665,.,.,.,.
10/1/1955,.,114181,29.53333333,2.356666667,.,.,59.96666667,33.04239601,.,.,.,.
1/1/1956,.,106892,29.8,2.483333333,.,.,59.96666667,33.24312954,.,.,.,.
4/1/1956,.,110356,30.23333333,2.693333333,.,.,60.06666667,33.95566477,.,.,.,.
7/1/1956,.,111816,30.4,2.81,.,.,60.03333333,34.31650897,.,.,.,.
10/1/1956,.,120287,30.7,2.926666667,.,.,59.8,34.66084063,.,.,.,.
1/1/1957,.,113459,31,2.933333333,.,.,59.73333333,34.22063187,.,.,.,.
4/1/1957,.,117125,31.06666667,3,.,.,59.6,35.13119009,.,.,.,.
7/1/1957,.,119108,31.33333333,3.233333333,.,.,59.63333333,35.23966039,.,.,.,.
10/1/1957,.,124349,31.3,3.253333333,.,.,59.53333333,36.23690151,.,.,.,.
1/1/1958,.,113202,31.56666667,1.863333333,.,.,59.3,36.61967614,.,.,.,.
4/1/1958,.,117802,31.63333333,0.94,.,.,59.63333333,37.03202268,.,.,.,.
7/1/1958,.,120079,31.6,1.323333333,.,.,59.7,36.71139323,.,.,.,.
10/1/1958,.,130149,31.56666667,2.163333333,.,.,59.33333333,36.86253393,.,.,.,.
1/1/1959,.,123707,31.7,2.57,287.8333333,.,59.2,36.5732694,.,.,1.773,.
4/1/1959,.,131641,31.76666667,3.083333333,292.1333333,.,59.26666667,37.05690008,.,.,1.789,.
7/1/1959,.,130194,31.66666667,3.576666667,296.1,.,59.3,38.07265448,.,.,1.773,.
10/1/1959,.,136112,31.53333333,3.99,297.1333333,.,59.33333333,39.10367007,.,.,1.779,.
1/1/1960,.,131022,31.66666667,3.933333333,298.6333333,.,58.9,38.26156503,.,.,1.817,0.000386958
4/1/1960,.,136488,31.73333333,3.696666667,301.1,.,59.56666667,39.64031064,.,.,1.797,0.226373035
7/1/1960,.,135021,31.63333333,2.936666667,306.4666667,.,59.56666667,40.15128188,.,.,1.78,0
10/1/1960,.,139850,31.7,2.296666667,310.9333333,.,59.63333333,41.56816865,.,.,1.737,0.225225225
1/1/1961,.,132138,31.8,2.003333333,316.3,.,59.63333333,41.34017838,.,.,1.723,0
4/1/1961,.,140168,31.46666667,1.733333333,322.1333333,.,59.46666667,41.67287677,.,.,1.725,0
7/1/1961,.,140509,31.5,1.683333333,327.5666667,.,59.2,41.53636658,.,.,1.733,0.224085256
10/1/1961,.,149394,31.53333333,2.4,333.3333333,.,59,41.83733399,.,.,1.742,0
1/1/1962,.,144274,31.7,2.456666667,340.2333333,.,58.9,41.11687603,.,.,1.746,0.111111111
4/1/1962,.,150952,31.53333333,2.606666667,347.4333333,.,58.8,41.86422638,.,.,1.728,0.110741971
7/1/1962,.,150614,31.7,2.846666667,352.8333333,.,58.83333333,42.28949175,.,.,1.726,0.220386277
10/1/1962,.,158078,31.66666667,2.923333333,359.9,.,58.53333333,43.28878407,.,.,1.701,0
1/1/1963,.,150949,31.53333333,2.966666667,367.9333333,.,58.6,43.10295461,.,.,1.69,0.109649123
4/1/1963,.,158886,31.5,2.963333333,375.9333333,.,58.7,44.06115423,.,.,1.675,0.109289617
7/1/1963,.,159597,31.63333333,3.33,383.5666667,.,58.63333333,44.22308222,.,.,1.68,0.108932462
10/1/1963,.,168017,31.63333333,3.453333333,391,.,58.7,44.95907098,.,.,1.672,0.216802741
1/1/1964,.,162413,31.66666667,3.463333333,397.5333333,.,58.7,44.48473701,.,.,1.685,0
4/1/1964,.,170097,31.53333333,3.49,404.3333333,.,58.96666667,45.31873229,.,.,1.679,0.107874865
7/1/1964,.,171593,31.63333333,3.456666667,413.4666667,.,58.63333333,45.42831174,.,.,1.674,0.107872627
10/1/1964,.,180356,31.7,3.576666667,421.9333333,.,58.56666667,46.37324721,.,.,1.653,0.107181136
1/1/1965,.,173462,31.86666667,3.976666667,430.3666667,.,58.66666667,45.53755277,.,.,1.668,0.106837607
4/1/1965,.,183818,32.16666667,4.08,437.5333333,.,58.86666667,46.0795874,.,.,1.669,0.318810498
7/1/1965,.,185525,32.4,4.076666667,446.0666667,.,58.9,45.82609346,.,.,1.68,0
10/1/1965,.,199483,32.63333333,4.166666667,455.8333333,.,58.9,45.70613469,.,.,1.693,0.210637703
1/1/1966,.,191022,33.1,4.56,464.6,.,58.86666667,44.73404429,40.33999,.,1.713,0.313810273
4/1/1966,.,201635,33.23333333,4.913333333,470.2,.,59.03333333,45.42467462,39.26763,.,1.712,0.310883494
7/1/1966,.,203439,33.56666667,5.41,472.9666667,.,59.23333333,45.08704442,39.62091,.,1.733,0.308008864
10/1/1966,.,217316,33.33333333,5.563333333,477.7333333,.,59.46666667,45.12433668,39.51977,.,1.744,0.203873598
1/1/1967,.,204098,33.36666667,4.823333333,485.4666667,.,59.3,44.51852115,39.20383,.,1.739,0.101317123
4/1/1967,.,213246,33.3,3.99,497.1,.,59.43333333,45.13016766,38.03292,.,1.708,0.302116642
7/1/1967,.,214456,33.43333333,3.893333333,510.6,.,59.66666667,44.98319526,38.82145,.,1.695,0.299402987
10/1/1967,.,228140,33.5,4.173333333,521.4,.,59.86666667,46.61332976,39.10231,.,1.691,0.296737647
1/1/1968,.,218405,33.96666667,4.79,530.3333333,.,59.46666667,44.25701681,38.42951,3.83122246,1.715,0.391874431
4/1/1968,.,234781,34.16666667,5.983333333,539.0666667,.,59.8,44.43566823,36.96379,4.273576249,1.733,0.38731767
7/1/1968,.,235737,34.3,5.946666667,549.5333333,.,59.63333333,44.46460236,37.30897,4.896134933,1.73,0.382872038
10/1/1968,.,251704,34.5,5.916666667,562.2666667,.,59.6,45.05470894,36.98532,5.446055225,1.722,0.378524188
1/1/1969,.,238912,35,6.566666667,571.8666667,.,59.83333333,43.78377508,36.19577,5.892765859,1.737,0.56049224
4/1/1969,.,254764,35.5,8.326666667,576.9,.,59.96666667,44.23420745,34.97403,6.571965996,1.749,0.459649755
7/1/1969,.,255302,35.76666667,8.983333333,580.5666667,.,60.23333333,43.90294343,35.01946,6.562047657,1.774,0.453398873
10/1/1969,.,268638,36.1,8.94,585.5666667,.,60.26666667,44.67378447,35.46954,6.483848334,1.773,0.536203307
1/1/1970,.,253998,36.63333333,8.573333333,587.7333333,.,60.46666667,43.4019629,35.38879,6.916756749,1.789,0.440222769
4/1/1970,.,268532,36.83333333,7.886666667,591.7,.,60.36666667,43.35870711,34.67329,7.010862737,1.804,0.521071763
7/1/1970,.,268019,37.03333333,6.706666667,605.0666667,.,60.3,43.25174162,34.86717,7.107599958,1.795,0.342761477
10/1/1970,.,282764,37.1,5.566666667,621.3333333,.,60.4,43.97739496,35.74822,7.284990029,1.752,0.507622933
1/1/1971,1.08,273782,37.6,3.856666667,641.2666667,.,60.16666667,42.41659964,34.50345,6.312203513,1.77,0.167294283
4/1/1971,1.136666667,291216,38.06666667,4.566666667,666.0333333,.,60.03333333,42.82266009,34.36089,5.235265336,1.736,0.49772333
7/1/1971,1.113333333,291043,38.36666667,5.476666667,685.8666667,.,60.13333333,43.12658416,35.00694,4.951664053,1.717,0.164001888
10/1/1971,1.113333333,308808,38.4,4.75,704.4333333,.,60.3,44.02985137,35.63237,4.032646675,1.69,0.244698531
1/1/1972,1.24,299204,39.06666667,3.546666667,725.6333333,.,60.3,43.1763922,34.72622,3.899723478,1.696,0.242916252
4/1/1972,1.28,318894,39.5,4.3,743.8,.,60.4,43.53170363,33.67383,3.791989848,1.703,0.240964788
7/1/1972,1.293333333,319052,40.1,4.743333333,768.8333333,.,60.46666667,43.91275779,33.62447,3.333424178,1.679,0.318791677
10/1/1972,1.356666667,341962,40.5,5.146666667,794.3666667,.,60.36666667,44.0530693,33.74758,3.259740597,1.673,0.315771686
1/1/1973,1.306666667,333807,42.46666667,6.536666667,813.2333333,.,60.43333333,43.37930339,33.29287,2.889478265,1.694,0.623973467
4/1/1973,1.196666667,354356,44.53333333,7.816666667,826.6,.,60.76666667,43.60001895,32.34466,3.107185687,1.71,0.688095113
7/1/1973,1.243333333,354349,46.36666667,10.56,838.2,.,60.8,44.32502138,32.12455,3.433423066,1.711,0.751280969
10/1/1973,1.176666667,382865,46.73333333,9.996666667,849,.,61.1,44.16231792,31.77379,5.011384234,1.739,0.73214842
1/1/1974,1.13,361840,49.86666667,9.323333333,864.6666667,.,61.33333333,44.00550158,31.76449,6.330956607,1.725,1.141513652
4/1/1974,1.02,384120,51.6,11.25,875.1,.,61.16666667,44.24720402,30.99462,7.836785438,1.748,0.830485103
7/1/1974,0.833333333,385975,55.26666667,12.09,884.4666667,.,61.33333333,44.57791088,30.86269,10.10159446,1.764,1.076967143
10/1/1974,0.836666667,413310,57.2,9.346666667,898,.,61.26666667,44.2974845,30.79768,11.04530303,1.781,0.849206729
1/1/1975,0.976666667,391688,57.16666667,6.303333333,915.1333333,.,61.2,43.80517476,31.53604,11.69226957,1.766,0.511354385
4/1/1975,1.12,414253,57.8,5.42,948.6666667,.,61.33333333,43.70679473,32.27817,11.04527529,1.741,0.566164697
7/1/1975,1.076666667,423323,59.03333333,6.16,983.2333333,.,61.26666667,43.39971459,32.38043,9.093553764,1.739,0.618797006
10/1/1975,1.116666667,455641,59.66666667,5.413333333,1006.966667,.,61.13333333,43.46478181,32.7301,8.001855845,1.75,0.546570551
1/1/1976,1.276666667,441178,59.93333333,4.826666667,1038.966667,.,61.3,42.58786655,32.98513,7.518517405,1.752,0.239701293
4/1/1976,1.3,465343,60.86666667,5.196666667,1070.166667,.,61.53333333,43.29993581,33.49464,6.946926417,1.731,0.533922561
7/1/1976,1.336666667,466535,61.6,5.283333333,1098.6,.,61.73333333,43.8480788,33.64333,7.223917937,1.717,0.467331705
10/1/1976,1.363333333,500358,62.13333333,4.873333333,1138.4,.,61.76666667,44.22090367,33.78753,6.587781005,1.699,0.346124164
1/1/1977,1.353333333,481996,63.46666667,4.66,1177.1,.,61.83333333,43.85555219,33.65136,6.079310382,1.689,0.739307965
4/1/1977,1.36,515010,65.03333333,5.156666667,1208.8,.,62.23333333,44.30478197,32.80422,6.757887114,1.701,0.667895351
7/1/1977,1.366666667,526844,65.13333333,5.82,1236.633333,.,62.23333333,44.79875609,32.98791,6.872991514,1.713,0.382966725
10/1/1977,1.353333333,557979,65.86666667,6.513333333,1262.233333,.,62.63333333,45.59897795,33.21873,7.120168807,1.715,0.378615888
1/1/1978,1.313333333,534990,67.46666667,6.756666667,1285.8,.,62.76666667,45.84232774,33.5012,7.406320249,1.713,0.693011648
4/1/1978,1.466666667,583171,69.5,7.283333333,1309.8,.,63.13333333,45.468453,32.12444,7.603443125,1.78,0.937627329
7/1/1978,1.593333333,596032,70.6,8.1,1334.2,.,63.23333333,46.25060646,32.21407,8.249611949,1.795,0.660355976
10/1/1978,1.476666667,637402,72.2,9.583333333,1359.133333,.,63.46666667,46.43827807,31.86206,9.123698449,1.822,0.598151129
1/1/1979,1.593333333,618499,74.83333333,10.07333333,1379.066667,.,63.73333333,46.61570246,31.53601,9.453212684,1.832,1.0235302
4/1/1979,1.68,648326,77.46666667,10.18,1411.766667,.,63.43333333,47.2881407,31.06277,10.10561986,1.835,1.179933486
7/1/1979,1.826666667,658706,79.9,10.94666667,1445.166667,.,63.66666667,47.82487106,30.98402,10.82605789,1.846,1.049367957
10/1/1979,1.879545455,701800,82.7,13.57666667,1466.666667,.,63.76666667,48.50531392,31.02615,11.99771034,1.857,0.929719684
1/1/1980,1.961129032,683564,86.53333333,15.04666667,1492.366667,.,63.9,48.39852995,30.94982,13.82947108,1.869,1.456317786
4/1/1980,1.930634921,698570,88.26666667,12.68666667,1514.566667,.,63.8,48.92103356,31.37303,15.24820583,1.847,1.070498108
7/1/1980,2.2534375,707671,91.16666667,9.836666667,1560.333333,.,63.7,49.16869772,31.77687,13.54311082,1.831,0.521950013
10/1/1980,2.485873016,767505,93.26666667,15.85333333,1593.466667,.,63.7,48.46490905,31.157,12.92799735,1.874,0.904508388
1/1/1981,2.470806452,758799,96.1,16.57,1620.733333,.,63.96666667,46.61001867,30.87284,11.23383917,1.928,0.842733534
4/1/1981,2.573492063,791530,98.26666667,17.78,1664.566667,.,64.06666667,47.22783745,30.70875,9.549562502,1.9,0.784822939
7/1/1981,2.4684375,811659,98.93333333,17.57666667,1694.066667,.,63.7,46.75767625,30.60333,11.79664533,1.925,0.947675385
10/1/1981,2.4190625,845052,98.83333333,13.58666667,1737.8,.,63.76666667,47.42914881,31.35587,10.57931451,1.888,0.285320725
1/1/1982,2.257258065,803715,99.7,14.22666667,1777.133333,.,63.76666667,47.64788109,32.41298,9.329178417,1.842,0.177191436
4/1/1982,2.273174603,831458,99.8,14.51333333,1815.1,.,64,47.54993366,32.40213,9.035612613,1.836,0.874752243
7/1/1982,2.2846875,834528,100.2333333,11.00666667,1845.033333,.,64.06666667,47.36105083,33.9253,7.089145699,1.825,0.308433471
10/1/1982,2.7996875,874081,100.3333333,9.286666667,1886.433333,.,64.13333333,47.87662694,35.18156,5.28257122,1.804,-0.101798038
1/1/1983,3.091269841,850380,100.3666667,8.653333333,1990.466667,.,63.8,46.7039902,35.82911,4.726415722,1.745,0.102389174
4/1/1983,3.488253968,895388,100.7333333,8.803333333,2041.733333,.,63.93333333,46.75603623,36.87167,3.616765647,1.753,0.541984649
7/1/1983,3.59296875,916516,101.7,9.46,2074,.,64.23333333,46.92499334,37.3311,2.709386915,1.779,0.400437449
10/1/1983,3.584285714,971755,102.2,9.43,2111.666667,.,64.06666667,47.26993343,37.17553,3.770195337,1.797,0.198249543
1/1/1984,3.45968254,962905,103.3333333,9.686666667,2157.2,.,64.03333333,46.72751535,37.45447,4.554828276,1.812,0.426096578
4/1/1984,3.362222222,1002687,104.0333333,10.55666667,2203.633333,.,64.46666667,47.16555267,37.72687,4.713959521,1.82,0.356148154
7/1/1984,3.494444444,1011924,103.8,11.39,2232.766667,.,64.46666667,47.66831005,38.49586,5.023548156,1.829,0.416147626
10/1/1984,3.62765625,1060096,103.5333333,9.266666667,2282.233333,.,64.5,48.5465049,40.08547,5.041927942,1.818,0.095238095
1/1/1985,3.964032258,1033006,103.2666667,8.476666667,2350.9,.,64.76666667,49.36496612,40.44121,4.853494656,1.799,0.347075221
4/1/1985,4.185396825,1073981,103.3666667,7.923333333,2392.5,.,64.76666667,50.3812674,41.31983,4.949265851,1.795,0.374565408
